incident_id,timestamp,category,locality,latitude,longitude,text,status
C07805,2026-08-23 21:31:00,Electricity,Sector 15,27.507125,77.681455,Electricity has been out since morning,Open
C07779,2026-08-23 21:31:00,Roads & Potholes,Sector 12,27.495993,77.689175,Several potholes are making the road unsafe,Open
C07855,2026-08-23 21:35:00,Drainage,Ward 9,27.484604,77.666687,Drainage overflow is causing problems,Open
C07875,2026-08-23 21:36:00,Parks / Public Spaces,Ward 11,27.519962,77.690257,Public space requires cleaning,Resolved
C07795,2026-08-23 21:39:00,Water Supply,Sector 15,27.503242,77.680919,There is no water in our colony,Open
C07769,2026-08-23 21:43:00,Drainage,Sector 8,27.499344,77.668772,Sewage water is overflowing,Open
C07827,2026-08-23 21:43:00,Street Lights,Ward 7,27.511218,77.672799,Street lighting has stopped working,Resolved
C07874,2026-08-23 21:51:00,Public Safety,Ward 11,27.51836,77.691096,A damaged barrier is creating a safety issue,Open
C07998,2026-08-24 07:03:00,Traffic,Ward 9,27.485373,77.665688,Heavy traffic at the intersection,Resolved
C07964,2026-08-24 07:06:00,Garbage / Sanitation,Sector 15,27.502626,77.683492,There is a large pile of garbage,Open
C08024,2026-08-24 07:06:00,Electricity,Ward 11,27.515341,77.690613,Our area has no electricity,Open
C07922,2026-08-24 07:08:00,Street Lights,Sector 8,27.502004,77.668272,Street lighting has stopped working,Open
C07937,2026-08-24 07:10:00,Water Supply,Sector 12,27.493994,77.6902,Water supply has stopped,Open
C08015,2026-08-24 07:11:00,Water Supply,Ward 11,27.516232,77.690865,Water pressure is extremely low,Open
C07929,2026-08-24 07:29:00,Drainage,Sector 8,27.50114,77.66827,Water is collecting because the drain is clogged,Open
C07893,2026-08-24 07:43:00,Garbage / Sanitation,Sector 4,27.484458,77.679342,Garbage collection has been missed,Open
C07997,2026-08-24 07:44:00,Street Lights,Ward 9,27.485469,77.666655,Street lighting has stopped working,Open
C07911,2026-08-24 07:58:00,Water Supply,Sector 8,27.501169,77.667602,Water connection is not working,Open
C07955,2026-08-24 08:00:00,Parks / Public Spaces,Sector 12,27.493094,77.692328,The public park needs maintenance,Open
C07899,2026-08-24 08:04:00,Drainage,Sector 4,27.488352,77.680374,Drainage overflow is causing problems,Open
C07990,2026-08-24 08:07:00,Roads & Potholes,Ward 9,27.486015,77.667662,Several potholes are making the road unsafe,Resolved
C07993,2026-08-24 08:08:00,Garbage / Sanitation,Ward 9,27.483888,77.664387,Waste bins are overflowing,Open
C08034,2026-08-24 08:12:00,Public Safety,Ward 11,27.514009,77.689485,A dangerous obstruction is present,Resolved
C08000,2026-08-24 08:19:00,Traffic,Ward 9,27.484648,77.667951,Traffic congestion is blocking the road,Resolved
C07965,2026-08-24 08:20:00,Electricity,Sector 15,27.506359,77.680109,Electricity has been out since morning,Resolved
C07892,2026-08-24 08:20:00,Roads & Potholes,Sector 4,27.488445,77.681895,Several potholes are making the road unsafe,Open
C07904,2026-08-24 08:20:00,Public Safety,Sector 4,27.490438,77.684385,There is a public hazard in the area,Resolved
C08001,2026-08-24 08:20:00,Traffic,Ward 9,27.483771,77.666761,Heavy traffic at the intersection,Open
C07920,2026-08-24 08:32:00,Street Lights,Sector 8,27.503245,77.670243,Broken street light near the intersection,Resolved
C08032,2026-08-24 08:48:00,Drainage,Ward 11,27.516346,77.689172,Water is collecting because the drain is clogged,Open
C08004,2026-08-24 08:51:00,Traffic,Ward 9,27.485292,77.663711,Heavy traffic at the intersection,Open
C07961,2026-08-24 08:57:00,Roads & Potholes,Sector 15,27.505736,77.679561,Road is badly damaged,Resolved
C07934,2026-08-24 08:58:00,Parks / Public Spaces,Sector 8,27.497233,77.668531,The park is poorly maintained,Open
C08026,2026-08-24 09:08:00,Street Lights,Ward 11,27.516855,77.689334,The road is dark because the street light failed,Open
C07925,2026-08-24 09:19:00,Traffic,Sector 8,27.499496,77.668548,Heavy traffic at the intersection,Open
C08035,2026-08-24 09:23:00,Public Safety,Ward 11,27.519459,77.688972,A dangerous obstruction is present,Resolved
C07895,2026-08-24 09:41:00,Garbage / Sanitation,Sector 4,27.487533,77.682663,Garbage has not been collected,Resolved
C08029,2026-08-24 09:42:00,Street Lights,Ward 11,27.517814,77.691689,The road is dark because the street light failed,Open
C07959,2026-08-24 09:43:00,Water Supply,Sector 15,27.505072,77.682631,Our area has had no water since early morning,Open
C07957,2026-08-24 09:51:00,Water Supply,Sector 15,27.504754,77.68035,No water supply since morning,Open
C07924,2026-08-24 09:52:00,Traffic,Sector 8,27.502263,77.667111,Traffic congestion is blocking the road,Open
C07973,2026-08-24 10:04:00,Parks / Public Spaces,Sector 15,27.504717,77.680783,Public space requires cleaning,Resolved
C07968,2026-08-24 10:15:00,Street Lights,Sector 15,27.505092,77.683413,Several street lights are off,Open
C08012,2026-08-24 10:15:00,Parks / Public Spaces,Ward 9,27.487848,77.664355,Park equipment is damaged,Open
C07903,2026-08-24 10:25:00,Public Safety,Sector 4,27.489544,77.67828,A damaged barrier is creating a safety issue,Open
C07995,2026-08-24 10:28:00,Electricity,Ward 9,27.484578,77.665463,Our area has no electricity,Resolved
C07928,2026-08-24 10:37:00,Drainage,Sector 8,27.498892,77.668526,Blocked drain near the houses,Open
C07908,2026-08-24 10:40:00,Public Safety,Sector 4,27.488575,77.682341,Safety issue reported near the public building,Resolved
C07885,2026-08-24 10:45:00,Public Safety,Sector 1,27.490683,77.672942,Safety issue reported near the public building,Open
C08028,2026-08-24 10:55:00,Street Lights,Ward 11,27.516041,77.688215,Street lighting has stopped working,Open
C07994,2026-08-24 11:00:00,Garbage / Sanitation,Ward 9,27.484544,77.660394,Sanitation workers have not visited,Open
C07967,2026-08-24 11:01:00,Street Lights,Sector 15,27.504652,77.680402,Street lighting has stopped working,Open
C08027,2026-08-24 11:02:00,Street Lights,Ward 11,27.515822,77.688674,Street light is not working,Open
C08013,2026-08-24 11:11:00,Parks / Public Spaces,Ward 9,27.485637,77.664969,The public park needs maintenance,Open
C08002,2026-08-24 11:14:00,Traffic,Ward 9,27.487377,77.665068,Traffic signal is causing long queues,Open
C07966,2026-08-24 11:17:00,Electricity,Sector 15,27.504761,77.682144,Our area has no electricity,Open
C07898,2026-08-24 11:23:00,Traffic,Sector 4,27.490272,77.681389,Severe congestion during peak hours,Resolved
C07884,2026-08-24 11:38:00,Public Safety,Sector 1,27.490284,77.677337,There is a public hazard in the area,Open
C07897,2026-08-24 11:45:00,Street Lights,Sector 4,27.48629,77.6805,Several street lights are off,Open
C08019,2026-08-24 11:47:00,Garbage / Sanitation,Ward 11,27.517247,77.69217,Garbage has not been collected,Open
C08020,2026-08-24 11:50:00,Garbage / Sanitation,Ward 11,27.519619,77.688468,Waste is piling up in the street,Open
C07930,2026-08-24 11:50:00,Drainage,Sector 8,27.500727,77.66692,Blocked drain near the houses,Open
C07944,2026-08-24 11:52:00,Water Supply,Sector 12,27.491571,77.688494,Water pressure is extremely low,Open
C07969,2026-08-24 11:54:00,Traffic,Sector 15,27.505689,77.681314,Traffic signal is causing long queues,Open
C07900,2026-08-24 11:56:00,Drainage,Sector 4,27.487596,77.67882,Blocked drain near the houses,Open
C07883,2026-08-24 11:57:00,Traffic,Sector 1,27.49207,77.674121,Severe congestion during peak hours,Resolved
C07980,2026-08-24 12:00:00,Electricity,Ward 7,27.511204,77.674652,Electricity has been out since morning,Resolved
C08022,2026-08-24 12:04:00,Electricity,Ward 11,27.516257,77.69119,Frequent power cuts are occurring,Open
C07981,2026-08-24 12:04:00,Street Lights,Ward 7,27.511279,77.677658,The road is dark because the street light failed,Open
C07976,2026-08-24 12:22:00,Water Supply,Ward 7,27.5105,77.675052,Water pressure is extremely low,Open
C07915,2026-08-24 12:30:00,Roads & Potholes,Sector 8,27.497599,77.669496,Road is badly damaged,Open
C07927,2026-08-24 12:40:00,Drainage,Sector 8,27.499069,77.670172,Drainage overflow is causing problems,Resolved
C07889,2026-08-24 12:44:00,Parks / Public Spaces,Sector 1,27.491723,77.672309,The park is poorly maintained,Open
C08014,2026-08-24 13:02:00,Parks / Public Spaces,Ward 9,27.485279,77.66434,Park equipment is damaged,Open
C07936,2026-08-24 13:04:00,Parks / Public Spaces,Sector 8,27.499046,77.666339,The park is poorly maintained,Open
C08036,2026-08-24 13:07:00,Public Safety,Ward 11,27.516644,77.690012,A dangerous obstruction is present,Open
C08030,2026-08-24 13:08:00,Traffic,Ward 11,27.517784,77.690634,Heavy traffic at the intersection,Open
C07914,2026-08-24 13:13:00,Roads & Potholes,Sector 8,27.501822,77.670527,Road is badly damaged,Resolved
C07947,2026-08-24 13:18:00,Street Lights,Sector 12,27.495804,77.688864,The road is dark because the street light failed,Open
C08008,2026-08-24 13:19:00,Drainage,Ward 9,27.484943,77.662583,Water is collecting because the drain is clogged,Open
C07954,2026-08-24 13:26:00,Parks / Public Spaces,Sector 12,27.495124,77.693121,The park is poorly maintained,Open
C08021,2026-08-24 13:26:00,Garbage / Sanitation,Ward 11,27.515727,77.688061,There is a large pile of garbage,Open
C07996,2026-08-24 13:27:00,Electricity,Ward 9,27.487051,77.662772,Power outage in the locality,Resolved
C07910,2026-08-24 13:30:00,Water Supply,Sector 8,27.50083,77.670461,Water pressure is extremely low,Open
C07909,2026-08-24 13:32:00,Water Supply,Sector 8,27.501846,77.669527,There is no water in our colony,Open
C07962,2026-08-24 13:35:00,Garbage / Sanitation,Sector 15,27.502633,77.682941,Waste is piling up in the street,Open
C08007,2026-08-24 13:40:00,Drainage,Ward 9,27.48373,77.663847,Sewage water is overflowing,Open
C07978,2026-08-24 13:54:00,Roads & Potholes,Ward 7,27.512863,77.675149,Several potholes are making the road unsafe,Open
C07970,2026-08-24 13:56:00,Traffic,Sector 15,27.505796,77.680325,Vehicles are stuck near the market,Open
C07975,2026-08-24 13:57:00,Water Supply,Ward 7,27.51294,77.674383,Water pressure is extremely low,Resolved
C07956,2026-08-24 13:58:00,Water Supply,Sector 15,27.506559,77.680199,Water supply has stopped,Open
C08006,2026-08-24 14:06:00,Traffic,Ward 9,27.4864,77.664516,Heavy traffic at the intersection,Resolved
C07983,2026-08-24 14:09:00,Traffic,Ward 7,27.51225,77.6733,Traffic congestion is blocking the road,Resolved
C07890,2026-08-24 14:15:00,Water Supply,Sector 4,27.485577,77.683924,Our area has had no water since early morning,Open
C07886,2026-08-24 14:20:00,Parks / Public Spaces,Sector 1,27.491393,77.673403,The park is poorly maintained,Resolved
C07963,2026-08-24 14:22:00,Garbage / Sanitation,Sector 15,27.504846,77.679655,Sanitation workers have not visited,Resolved
C07953,2026-08-24 14:29:00,Public Safety,Sector 12,27.496722,77.689961,The area feels unsafe at night,Resolved
C07907,2026-08-24 14:34:00,Public Safety,Sector 4,27.487516,77.676597,The area feels unsafe at night,Open
C07880,2026-08-24 14:37:00,Electricity,Sector 1,27.493434,77.671299,Electricity has been out since morning,Open
C07985,2026-08-24 14:48:00,Public Safety,Ward 7,27.512183,77.67445,A dangerous obstruction is present,Open
C08033,2026-08-24 15:19:00,Drainage,Ward 11,27.516012,77.689437,Water is collecting because the drain is clogged,Open
C07923,2026-08-24 15:23:00,Traffic,Sector 8,27.50006,77.670391,Vehicles are stuck near the market,Resolved
C07972,2026-08-24 15:24:00,Drainage,Sector 15,27.506095,77.679323,Water is collecting because the drain is clogged,Open
C08003,2026-08-24 15:26:00,Traffic,Ward 9,27.48398,77.665769,Traffic congestion is blocking the road,Resolved
C07992,2026-08-24 15:29:00,Roads & Potholes,Ward 9,27.486453,77.664424,Road needs urgent repair,Open
C07882,2026-08-24 15:38:00,Traffic,Sector 1,27.491738,77.671754,Traffic congestion is blocking the road,Open
C07916,2026-08-24 15:42:00,Roads & Potholes,Sector 8,27.502263,77.67155,Road is badly damaged,Open
C07938,2026-08-24 15:42:00,Water Supply,Sector 12,27.495939,77.688404,No water supply since morning,Open
C07979,2026-08-24 16:02:00,Garbage / Sanitation,Ward 7,27.511897,77.677397,Garbage has not been collected,Open
C07905,2026-08-24 16:04:00,Public Safety,Sector 4,27.487755,77.679458,The area feels unsafe at night,Resolved
C07887,2026-08-24 16:26:00,Parks / Public Spaces,Sector 1,27.492039,77.672294,Public space requires cleaning,Resolved
C07917,2026-08-24 16:31:00,Garbage / Sanitation,Sector 8,27.502807,77.669309,Garbage collection has been missed,Open
C07881,2026-08-24 16:35:00,Traffic,Sector 1,27.492292,77.67317,Traffic congestion is blocking the road,Open
C07939,2026-08-24 16:35:00,Water Supply,Sector 12,27.496396,77.688247,No water supply since morning,Resolved
C07960,2026-08-24 16:37:00,Roads & Potholes,Sector 15,27.505829,77.68273,Road needs urgent repair,Open
C07896,2026-08-24 16:43:00,Street Lights,Sector 4,27.486748,77.680666,The road is dark because the street light failed,Resolved
C07950,2026-08-24 16:46:00,Drainage,Sector 12,27.497415,77.69089,Sewage water is overflowing,Open
C07919,2026-08-24 17:09:00,Electricity,Sector 8,27.502779,77.665953,There is a sudden electricity outage,Open
C07977,2026-08-24 17:11:00,Water Supply,Ward 7,27.514269,77.676264,Pipeline is not supplying water,Resolved
C07906,2026-08-24 17:28:00,Public Safety,Sector 4,27.487133,77.682463,There is a public hazard in the area,Resolved
C07988,2026-08-24 17:30:00,Roads & Potholes,Ward 9,27.484202,77.664075,Several potholes are making the road unsafe,Resolved
C07942,2026-08-24 17:30:00,Water Supply,Sector 12,27.498125,77.691889,Pipeline is not supplying water,Resolved
C07933,2026-08-24 17:36:00,Drainage,Sector 8,27.502986,77.66717,Drainage overflow is causing problems,Resolved
C08031,2026-08-24 17:47:00,Traffic,Ward 11,27.516787,77.68859,Severe congestion during peak hours,Open
C08010,2026-08-24 17:53:00,Parks / Public Spaces,Ward 9,27.487515,77.669825,Park equipment is damaged,Open
C07894,2026-08-24 17:57:00,Garbage / Sanitation,Sector 4,27.488789,77.680532,Garbage has not been collected,Open
C07932,2026-08-24 18:07:00,Drainage,Sector 8,27.501045,77.667964,Drainage overflow is causing problems,Resolved
C07946,2026-08-24 18:08:00,Garbage / Sanitation,Sector 12,27.497693,77.689853,Sanitation workers have not visited,Resolved
C07931,2026-08-24 18:16:00,Drainage,Sector 8,27.499519,77.669747,Blocked drain near the houses,Open
C07945,2026-08-24 18:31:00,Water Supply,Sector 12,27.497605,77.689235,Water connection is not working,Open
C07999,2026-08-24 18:34:00,Traffic,Ward 9,27.483613,77.663097,Traffic signal is causing long queues,Open
C08023,2026-08-24 18:37:00,Electricity,Ward 11,27.518745,77.69264,Power supply is unstable,Open
C08037,2026-08-24 18:38:00,Parks / Public Spaces,Ward 11,27.517296,77.692314,Broken benches have not been repaired,Open
C07987,2026-08-24 18:44:00,Roads & Potholes,Ward 9,27.482279,77.668124,Large pothole near the school,Open
C07879,2026-08-24 18:48:00,Roads & Potholes,Sector 1,27.493084,77.673461,Road needs urgent repair,Open
C07918,2026-08-24 18:58:00,Garbage / Sanitation,Sector 8,27.500317,77.669471,Waste is piling up in the street,Resolved
C07935,2026-08-24 18:59:00,Parks / Public Spaces,Sector 8,27.502743,77.669333,Public space requires cleaning,Open
C07891,2026-08-24 19:10:00,Water Supply,Sector 4,27.490928,77.682328,Water connection is not working,Resolved
C07982,2026-08-24 19:18:00,Street Lights,Ward 7,27.514941,77.675994,Several street lights are off,Resolved
C08005,2026-08-24 19:35:00,Traffic,Ward 9,27.484012,77.66568,Heavy traffic at the intersection,Resolved
C07991,2026-08-24 19:37:00,Roads & Potholes,Ward 9,27.487251,77.663784,Street surface has broken down,Resolved
C07921,2026-08-24 19:47:00,Street Lights,Sector 8,27.502229,77.668334,The road is dark because the street light failed,Resolved
C07941,2026-08-24 19:48:00,Water Supply,Sector 12,27.495694,77.689858,There is no water in our colony,Open
C07974,2026-08-24 19:48:00,Parks / Public Spaces,Sector 15,27.50571,77.679061,Broken benches have not been repaired,Resolved
C07958,2026-08-24 19:54:00,Water Supply,Sector 15,27.503295,77.683355,Water connection is not working,Open
C07948,2026-08-24 19:59:00,Street Lights,Sector 12,27.495089,77.688159,Street light is not working,Open
C08009,2026-08-24 20:03:00,Public Safety,Ward 9,27.4854,77.666297,There is a public hazard in the area,Resolved
C07951,2026-08-24 20:11:00,Public Safety,Sector 12,27.497007,77.688982,The area feels unsafe at night,Resolved
C07989,2026-08-24 20:12:00,Roads & Potholes,Ward 9,27.485368,77.665826,Road is badly damaged,Open
C07888,2026-08-24 20:14:00,Parks / Public Spaces,Sector 1,27.492441,77.67416,The public park needs maintenance,Open
C07940,2026-08-24 20:18:00,Water Supply,Sector 12,27.496573,77.693261,No water supply since morning,Open
C08016,2026-08-24 20:21:00,Water Supply,Ward 11,27.519539,77.689783,Our area has had no water since early morning,Resolved
C07913,2026-08-24 20:27:00,Water Supply,Sector 8,27.499639,77.668907,There is no water in our colony,Open
C08011,2026-08-24 20:27:00,Parks / Public Spaces,Ward 9,27.486104,77.663487,Public space requires cleaning,Resolved
C07878,2026-08-24 20:31:00,Water Supply,Sector 1,27.492521,77.673842,No water supply since morning,Open
C07949,2026-08-24 20:40:00,Traffic,Sector 12,27.495352,77.690083,Vehicles are stuck near the market,Resolved
C07926,2026-08-24 20:47:00,Traffic,Sector 8,27.499702,77.67159,Vehicles are stuck near the market,Open
C07912,2026-08-24 20:49:00,Water Supply,Sector 8,27.499552,77.669634,Pipeline is not supplying water,Resolved
C07971,2026-08-24 20:51:00,Traffic,Sector 15,27.505816,77.67893,Traffic signal is causing long queues,Open
C07877,2026-08-24 20:51:00,Water Supply,Sector 1,27.491868,77.675167,No water supply since morning,Resolved
C07943,2026-08-24 21:03:00,Water Supply,Sector 12,27.495074,77.691032,Our area has had no water since early morning,Resolved
C07952,2026-08-24 21:12:00,Public Safety,Sector 12,27.496917,77.688585,There is a public hazard in the area,Open
C07902,2026-08-24 21:14:00,Public Safety,Sector 4,27.488252,77.679556,Safety issue reported near the public building,Open
C08025,2026-08-24 21:15:00,Electricity,Ward 11,27.515558,77.688494,Electricity has been out since morning,Resolved
C07986,2026-08-24 21:23:00,Water Supply,Ward 9,27.484614,77.667713,There is no water in our colony,Open
C07984,2026-08-24 21:34:00,Traffic,Ward 7,27.510531,77.674185,Traffic congestion is blocking the road,Resolved
C07901,2026-08-24 21:44:00,Public Safety,Sector 4,27.485596,77.681993,The area feels unsafe at night,Open
C08017,2026-08-24 21:44:00,Roads & Potholes,Ward 11,27.51943,77.691283,Large pothole near the school,Resolved
C08018,2026-08-24 21:53:00,Garbage / Sanitation,Ward 11,27.517326,77.688455,Waste is piling up in the street,Open
C08115,2026-08-25 07:04:00,Electricity,Sector 15,27.502201,77.680532,Our area has no electricity,Open
C08133,2026-08-25 07:05:00,Parks / Public Spaces,Sector 15,27.502218,77.679042,Broken benches have not been repaired,Open
C08174,2026-08-25 07:05:00,Water Supply,Ward 11,27.515966,77.688803,There is no water in our colony,Resolved
C08097,2026-08-25 07:13:00,Street Lights,Sector 12,27.498482,77.692253,Broken street light near the intersection,Resolved
C08102,2026-08-25 07:26:00,Public Safety,Sector 12,27.497638,77.689175,A damaged barrier is creating a safety issue,Open
C08073,2026-08-25 07:26:00,Parks / Public Spaces,Sector 4,27.488082,77.680447,Park equipment is damaged,Open
C08081,2026-08-25 07:31:00,Traffic,Sector 8,27.502732,77.671048,Traffic congestion is blocking the road,Open
C08180,2026-08-25 07:40:00,Roads & Potholes,Ward 11,27.517277,77.691786,Street surface has broken down,Open
C08044,2026-08-25 07:46:00,Electricity,Sector 1,27.490226,77.67515,Power supply is unstable,Open
C08124,2026-08-25 07:47:00,Drainage,Sector 15,27.501916,77.68192,Drain is blocked,Resolved
C08108,2026-08-25 07:48:00,Roads & Potholes,Sector 15,27.505143,77.682151,Large pothole near the school,Open
C08178,2026-08-25 07:50:00,Roads & Potholes,Ward 11,27.516435,77.689869,There is a deep pothole on the main road,Resolved
C08176,2026-08-25 07:52:00,Water Supply,Ward 11,27.513956,77.689301,Pipeline is not supplying water,Resolved
C08113,2026-08-25 07:52:00,Garbage / Sanitation,Sector 15,27.505337,77.681876,Sanitation workers have not visited,Resolved
C08120,2026-08-25 07:54:00,Traffic,Sector 15,27.504934,77.679307,Vehicles are stuck near the market,Resolved
C08146,2026-08-25 07:58:00,Public Safety,Ward 7,27.511474,77.676757,There is a public hazard in the area,Open
C08104,2026-08-25 08:02:00,Public Safety,Sector 12,27.496297,77.691012,The area feels unsafe at night,Open
C08079,2026-08-25 08:06:00,Garbage / Sanitation,Sector 8,27.499035,77.668525,There is a large pile of garbage,Resolved
C08139,2026-08-25 08:07:00,Traffic,Ward 7,27.510053,77.672319,Traffic congestion is blocking the road,Resolved
C10234,2026-08-25 08:08:00,Water Supply,Sector 12,27.496573,77.691351,Water pressure has suddenly become very low,Open
C10221,2026-08-25 08:08:00,Water Supply,Sector 12,27.495392,77.689012,Water pressure has suddenly become very low,Open
C08105,2026-08-25 08:10:00,Public Safety,Sector 12,27.496587,77.691175,Safety issue reported near the public building,Resolved
C10235,2026-08-25 08:13:00,Water Supply,Sector 12,27.494957,77.689073,Entire colony has no water supply,Open
C10224,2026-08-25 08:13:00,Water Supply,Sector 12,27.496118,77.690478,No water is available in our street,Open
C08145,2026-08-25 08:15:00,Public Safety,Ward 7,27.512164,77.677128,A damaged barrier is creating a safety issue,Open
C10211,2026-08-25 08:23:00,Water Supply,Sector 12,27.495475,77.69067,Our house has had no water since morning,Open
C08154,2026-08-25 08:26:00,Garbage / Sanitation,Ward 9,27.486948,77.664645,Sanitation workers have not visited,Open
C08095,2026-08-25 08:29:00,Electricity,Sector 12,27.496245,77.693721,Electricity has been out since morning,Resolved
C08170,2026-08-25 08:29:00,Parks / Public Spaces,Ward 9,27.486069,77.665328,The public park needs maintenance,Open
C08131,2026-08-25 08:31:00,Parks / Public Spaces,Sector 15,27.504861,77.682545,Public space requires cleaning,Open
C10248,2026-08-25 08:33:00,Water Supply,Sector 12,27.496439,77.689563,No water in our colony since morning,Open
C10228,2026-08-25 08:34:00,Water Supply,Sector 12,27.49617,77.690229,Our house has had no water since morning,Open
C08136,2026-08-25 08:37:00,Roads & Potholes,Ward 7,27.513225,77.674494,There is a deep pothole on the main road,Open
C08101,2026-08-25 08:39:00,Drainage,Sector 12,27.493971,77.689349,Blocked drain near the houses,Open
C08147,2026-08-25 08:42:00,Parks / Public Spaces,Ward 7,27.510671,77.676119,The park is poorly maintained,Open
C10233,2026-08-25 08:51:00,Water Supply,Sector 12,27.495905,77.690824,No water is available in our street,Open
C10219,2026-08-25 08:55:00,Water Supply,Sector 12,27.49646,77.688597,There is no water coming from the pipeline,Open
C10240,2026-08-25 08:57:00,Water Supply,Sector 12,27.497329,77.690998,Our house has had no water since morning,Open
C08151,2026-08-25 08:58:00,Roads & Potholes,Ward 9,27.486244,77.665829,Several potholes are making the road unsafe,Open
C10220,2026-08-25 09:06:00,Water Supply,Sector 12,27.496237,77.689068,Our house has had no water since morning,Open
C08088,2026-08-25 09:07:00,Water Supply,Sector 12,27.495018,77.689755,There is no water in our colony,Open
C08149,2026-08-25 09:07:00,Water Supply,Ward 9,27.486506,77.664837,There is no water in our colony,Open
C08126,2026-08-25 09:07:00,Drainage,Sector 15,27.505198,77.680617,Water is collecting because the drain is clogged,Open
C08187,2026-08-25 09:14:00,Electricity,Ward 11,27.516025,77.687587,Electricity has been out since morning,Resolved
C08058,2026-08-25 09:18:00,Roads & Potholes,Sector 4,27.487086,77.682974,Street surface has broken down,Open
C08066,2026-08-25 09:19:00,Traffic,Sector 4,27.488125,77.682677,Heavy traffic at the intersection,Open
C08091,2026-08-25 09:20:00,Water Supply,Sector 12,27.498439,77.689648,Our area has had no water since early morning,Open
C08050,2026-08-25 09:24:00,Drainage,Sector 1,27.494543,77.676609,Blocked drain near the houses,Open
C10222,2026-08-25 09:28:00,Water Supply,Sector 12,27.496172,77.690781,Water pressure has suddenly become very low,Open
C08122,2026-08-25 09:33:00,Traffic,Sector 15,27.507884,77.682874,Severe congestion during peak hours,Open
C08183,2026-08-25 09:34:00,Garbage / Sanitation,Ward 11,27.518095,77.691214,Waste is piling up in the street,Open
C08158,2026-08-25 09:40:00,Garbage / Sanitation,Ward 9,27.484416,77.667247,Garbage collection has been missed,Open
C10249,2026-08-25 09:40:00,Water Supply,Sector 12,27.494973,77.689389,No water is available in our street,Open
C08099,2026-08-25 09:41:00,Traffic,Sector 12,27.495468,77.691526,Traffic signal is causing long queues,Resolved
C10213,2026-08-25 09:45:00,Water Supply,Sector 12,27.497082,77.689354,Water supply stopped in Sector 12,Open
C10205,2026-08-25 09:53:00,Water Supply,Sector 12,27.495572,77.689089,There is no water coming from the pipeline,Open
C08141,2026-08-25 09:58:00,Traffic,Ward 7,27.511891,77.672335,Traffic signal is causing long queues,Resolved
C08064,2026-08-25 10:09:00,Street Lights,Sector 4,27.486947,77.681549,Several street lights are off,Open
C08109,2026-08-25 10:14:00,Roads & Potholes,Sector 15,27.50573,77.680918,Several potholes are making the road unsafe,Open
C10223,2026-08-25 10:15:00,Water Supply,Sector 12,27.496244,77.69032,Water supply stopped in Sector 12,Open
C08043,2026-08-25 10:17:00,Electricity,Sector 1,27.491536,77.672909,Electricity has been out since morning,Resolved
C10230,2026-08-25 10:19:00,Water Supply,Sector 12,27.49675,77.691678,Our house has had no water since morning,Open
C08103,2026-08-25 10:21:00,Public Safety,Sector 12,27.496246,77.690339,A dangerous obstruction is present,Resolved
C10210,2026-08-25 10:26:00,Water Supply,Sector 12,27.49631,77.690406,No water in our colony since morning,Open
C10246,2026-08-25 10:27:00,Water Supply,Sector 12,27.496186,77.690289,There is no water coming from the pipeline,Open
C08142,2026-08-25 10:27:00,Public Safety,Ward 7,27.512948,77.672304,There is a public hazard in the area,Resolved
C08110,2026-08-25 10:30:00,Roads & Potholes,Sector 15,27.508228,77.680181,There is a deep pothole on the main road,Open
C10243,2026-08-25 10:39:00,Water Supply,Sector 12,27.496018,77.690042,No water is available in our street,Open
C08135,2026-08-25 10:56:00,Roads & Potholes,Ward 7,27.510634,77.674884,Road is badly damaged,Resolved
C08132,2026-08-25 10:58:00,Parks / Public Spaces,Sector 15,27.503322,77.681025,Public space requires cleaning,Open
C10241,2026-08-25 11:04:00,Water Supply,Sector 12,27.496566,77.689955,There is no water coming from the pipeline,Open
C08192,2026-08-25 11:05:00,Parks / Public Spaces,Ward 11,27.517736,77.687248,Park equipment is damaged,Resolved
C08055,2026-08-25 11:06:00,Water Supply,Sector 4,27.486057,77.683817,There is no water in our colony,Open
C08148,2026-08-25 11:10:00,Water Supply,Ward 9,27.484058,77.664317,Water supply has stopped,Resolved
C08039,2026-08-25 11:11:00,Roads & Potholes,Sector 1,27.492253,77.672389,Road needs urgent repair,Open
C10232,2026-08-25 11:12:00,Water Supply,Sector 12,27.495423,77.689649,No water is available in our street,Open
C10245,2026-08-25 11:24:00,Water Supply,Sector 12,27.496526,77.689229,Water supply stopped in Sector 12,Open
C08189,2026-08-25 11:30:00,Public Safety,Ward 11,27.51901,77.691435,Safety issue reported near the public building,Open
C08098,2026-08-25 11:32:00,Street Lights,Sector 12,27.49713,77.688327,Street light is not working,Resolved
C08087,2026-08-25 11:36:00,Water Supply,Sector 12,27.496999,77.691686,Water supply has stopped,Open
C08042,2026-08-25 11:37:00,Garbage / Sanitation,Sector 1,27.491139,77.672605,Sanitation workers have not visited,Open
C10225,2026-08-25 11:43:00,Water Supply,Sector 12,27.496327,77.688099,Water supply stopped in Sector 12,Open
C08040,2026-08-25 11:49:00,Roads & Potholes,Sector 1,27.491795,77.672898,Several potholes are making the road unsafe,Resolved
C08117,2026-08-25 11:58:00,Electricity,Sector 15,27.504122,77.679388,Power supply is unstable,Open
C08172,2026-08-25 12:01:00,Parks / Public Spaces,Ward 9,27.482908,77.667684,Broken benches have not been repaired,Open
